ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,AGE,EMPLOYED_YEARS,recent_minor_dpd_count,recent_major_dpd_count,recent_minor_ratio,recent_major_ratio,recent_paid_ratio,recent_no_loan_ratio,recent_status_std,long_minor_ratio,long_major_ratio,total_history_length,Class
5143565,0,0,2,202500,1,0,0,0,4,30.0109589,2.04109589,1,0,0.083333333,0,0.916666667,0,0.288675135,1,0,22,0
5143566,1,1,0,270000,1,0,0,0,2,51.72328767,5.547945205,12,0,1,0,0,0,0,1,0,40,1
5143569,0,1,1,112500,1,0,0,0,3,34.7260274,5.967123288,0,0,0,0,0,1,0,0,0,48,0
5143570,0,1,1,112500,1,0,0,0,3,34.7260274,5.967123288,3,0,0.25,0,0.75,0,0.452267017,1,0,24,0
5143577,1,0,0,157500,2,1,0,0,2,24.99726027,2.630136986,0,0,0,0,1,0,0,0.7,0,28,0
5143579,1,0,0,157500,2,1,0,0,2,24.99726027,2.630136986,3,0,0.25,0,0.75,0,0.452267017,0.5,0,20,0
5143589,0,1,0,180000,3,0,0,0,1,58.72054795,0,0,0,0,0,1,0,0,0.461538462,0,44,0
5143590,0,1,0,180000,3,0,0,0,1,58.72054795,0,0,0,0,0,1,0,0,0.857142857,0,32,0
5143594,0,1,0,180000,3,0,0,0,1,58.72054795,0,10,0,0.833333333,0,0,0.166666667,0.389249472,1,0,46,1
5143596,0,0,0,90000,1,1,0,0,2,31.88767123,9.131506849,0,0,0,0,1,0,0,0.24,0.12,43,0
5143601,0,0,0,90000,1,1,0,0,2,31.88767123,9.131506849,0,0,0,0,1,0,0,0.909090909,0,29,0
5143602,0,0,0,90000,1,1,0,0,2,31.88767123,9.131506849,11,1,0.916666667,0.083333333,0,0,0.288675135,0.8,0.2,28,1
5143608,0,1,0,148500,1,0,1,0,2,66.20273973,0,8,0,0.666666667,0,0,0.333333333,0.492365964,0.323529412,0,52,1
5143614,0,1,0,202500,1,0,1,0,2,63.58356164,0,10,0,0.833333333,0,0.166666667,0,0.389249472,0,0,19,0
5143618,0,1,0,202500,1,0,1,0,2,63.58356164,0,4,0,0.333333333,0,0.666666667,0,0.492365964,0.857142857,0,25,0
5143619,0,1,0,202500,1,0,1,0,2,63.58356164,0,6,0,0.5,0,0.5,0,0.522232968,0,0,19,0
5143621,0,0,0,135000,1,0,0,0,2,43.62191781,5.715068493,0,0,0,0,1,0,0,0.115384615,0.038461538,44,0
5143624,0,0,0,135000,1,0,0,0,2,43.62191781,5.715068493,0,0,0,0,1,0,0,0.115384615,0.038461538,44,0
5143629,0,0,0,247500,3,0,0,0,2,41.43835616,0.545205479,0,0,0,0,1,0,0,0.8,0,28,0
5143630,0,0,0,247500,3,0,0,0,2,41.43835616,0.545205479,12,0,1,0,0,0,0,0.875,0,34,1
5143631,0,0,0,247500,3,0,0,0,2,41.43835616,0.545205479,12,0,1,0,0,0,0,0.875,0,34,1
5143635,1,1,0,81000,1,0,0,0,2,50.35890411,6.715068493,12,0,1,0,0,0,0,0.96875,0,50,1
5143636,1,1,0,81000,1,0,0,0,2,50.35890411,6.715068493,12,0,1,0,0,0,0,0.964285714,0,46,1
5143639,0,1,0,144000,1,0,0,0,2,44.68767123,20.55890411,5,1,0.416666667,0.083333333,0,0.5,0.668557923,0.578947368,0,56,1
5145691,0,1,0,67500,3,0,0,0,2,63.04109589,0,0,0,0,0,1,0,0,0.631578947,0,37,0
5145694,1,1,0,225000,3,1,1,0,1,25.8739726,1.816438356,10,0,0.833333333,0,0.166666667,0,0.389249472,1,0,22,0
5145699,1,1,0,225000,3,1,1,0,1,25.8739726,1.816438356,12,0,1,0,0,0,0,1,0,19,1
5145702,0,1,0,62100,1,0,0,0,2,63.76986301,0,10,0,0.833333333,0,0.166666667,0,0.389249472,1,0,20,0
5145705,0,1,2,135000,1,0,0,0,4,35.35068493,12.16164384,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,24,0
5145707,0,1,2,135000,1,0,0,0,4,35.35068493,12.16164384,6,0,0.5,0,0,0.5,0.522232968,0.333333333,0,21,1
5145718,0,1,3,157500,1,0,0,0,5,31.35890411,2.531506849,0,0,0,0,1,0,0,0.225,0,58,0
5145720,0,0,1,202500,1,0,0,0,3,39.59178082,5.449315068,6,0,0.5,0,0.5,0,0.522232968,1,0,24,0
5145724,0,0,0,202500,1,0,0,0,1,43.4630137,4.197260274,0,0,0,0,1,0,0,0.304347826,0,41,0
5145730,1,0,1,157500,1,0,0,0,3,38.50136986,4.449315068,12,0,1,0,0,0,0,1,0,41,1
5145731,1,0,1,292500,1,0,0,0,3,25.55616438,2.739726027,0,0,0,0,1,0,0,0.305555556,0,54,0
5145733,1,0,1,292500,1,0,0,0,3,25.55616438,2.739726027,11,0,0.916666667,0,0.083333333,0,0.288675135,0,0,18,0
5145737,1,1,1,270000,3,0,0,0,3,56.81917808,0.320547945,10,0,0.833333333,0,0,0.166666667,0.389249472,0,0,18,1
5145738,1,1,1,270000,3,0,0,0,3,56.81917808,0.320547945,0,0,0,0,1,0,0,0.909090909,0,29,0
5145740,0,1,0,58500,1,0,0,0,2,55.31232877,0,0,0,0,0,1,0,0,0.4375,0.09375,50,0
5145741,0,0,0,81000,1,0,0,0,2,65.41643836,0,0,0,0,0,1,0,0,0,0,35,0
5145771,1,1,4,112500,3,0,0,0,6,37.45479452,5.408219178,0,0,0,0,0,1,0,0,0,43,0
5145782,1,1,4,112500,3,0,0,0,6,37.45479452,5.408219178,0,0,0,0,1,0,0,0.277777778,0,36,0
5145790,1,0,1,180000,1,0,0,0,3,43.65479452,9.117808219,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,22,0
5145791,1,0,1,180000,1,0,0,0,3,43.65479452,9.117808219,0,0,0,0,1,0,0,0.318181818,0.136363636,40,0
5145795,1,1,0,85500,1,0,1,0,2,57.83561644,0,0,0,0,0,1,0,0,0.303030303,0,51,0
5145797,0,1,0,315000,3,0,0,0,2,36.50410959,4.534246575,0,0,0,0,1,0,0,0,0,22,0
5145806,0,1,0,180000,1,0,0,0,2,54.03013699,0,0,0,0,0,1,0,0,0.368421053,0.026315789,56,0
5145807,0,1,0,180000,1,0,0,0,2,54.03013699,0,0,0,0,0,1,0,0,0.351351351,0.054054054,55,0
5145819,0,1,0,247500,1,1,1,0,1,47.16164384,14.20273973,0,0,0,0,1,0,0,0.227272727,0,40,0
5145820,0,1,0,117000,1,0,1,0,2,62.39178082,0,0,0,0,0,1,0,0,1,0,28,0
5145821,0,0,0,202500,1,0,0,0,1,39.89589041,12.74794521,0,0,0,0,0,1,0,0,0,53,0
5145823,1,0,0,135000,1,0,0,0,2,25.09041096,2.01369863,5,0,0.416666667,0,0.583333333,0,0.514928651,0.333333333,0.333333333,21,0
5145828,0,1,0,67500,1,0,0,0,2,53.75342466,6.016438356,0,0,0,0,1,0,0,0.523809524,0.095238095,39,0
5145830,0,1,0,67500,1,0,0,0,2,53.75342466,6.016438356,0,0,0,0,0,1,0,0,0,49,0
5145832,0,1,0,67500,1,0,0,0,2,53.75342466,6.016438356,0,0,0,0,1,0,0,0.846153846,0.153846154,31,0
5145835,0,1,0,67500,1,0,0,0,2,53.75342466,6.016438356,0,0,0,0,0,1,0,0,0,44,0
5145848,1,1,0,112500,1,0,1,0,2,60.27671233,0,0,0,0,0,1,0,0,0.363636364,0,29,0
5145857,0,0,1,180000,1,0,0,0,3,38.69041096,2.180821918,0,0,0,0,0,1,0,0,0,35,0
5145859,0,0,1,180000,1,0,0,0,3,38.69041096,2.180821918,0,0,0,0,1,0,0,0.833333333,0,30,0
5145861,0,0,1,180000,1,0,0,0,3,38.69041096,2.180821918,0,0,0,0,1,0,0,0.5,0,20,0
5145862,0,0,1,180000,1,0,0,0,3,38.69041096,2.180821918,10,0,0.833333333,0,0.166666667,0,0.389249472,0,0,18,0
5145863,0,0,1,180000,1,0,0,0,3,38.69041096,2.180821918,0,0,0,0,1,0,0,0.142857143,0,25,0
5145866,0,0,1,180000,1,0,0,0,3,38.69041096,2.180821918,0,0,0,0,1,0,0,0.666666667,0,33,0
5145882,0,1,0,72000,1,0,0,0,2,60.76438356,0,0,0,0,0,1,0,0,0,0,27,0
5145883,0,1,0,72000,1,0,0,0,2,60.76438356,0,0,0,0,0,0,1,0,0,0,59,0
5145888,0,1,0,72000,1,0,0,0,2,60.76438356,0,0,0,0,0,1,0,0,0.666666667,0,30,0
5145889,0,1,0,72000,1,0,0,0,2,60.76438356,0,0,0,0,0,1,0,0,0.416666667,0,30,0
5145914,1,1,1,180000,3,0,0,1,3,41.45479452,4.016438356,12,0,1,0,0,0,0,1,0,33,1
5145915,1,1,1,180000,3,0,0,1,3,41.45479452,4.016438356,0,0,0,0,1,0,0,0.2,0,33,0
5145919,1,1,1,180000,3,0,0,1,3,41.45479452,4.016438356,6,6,0.5,0.5,0,0,0.522232968,0.882352941,0.117647059,35,2
5145920,1,1,1,180000,3,0,0,1,3,41.45479452,4.016438356,0,0,0,0,1,0,0,0.5,0,26,0
5145921,1,1,1,180000,3,0,0,1,3,41.45479452,4.016438356,0,0,0,0,1,0,0,0.428571429,0,46,0
5145923,1,1,1,180000,3,0,0,1,3,41.45479452,4.016438356,0,0,0,0,1,0,0,0.571428571,0,39,0
5145954,0,0,1,157500,3,0,1,0,3,43.21369863,0.846575342,0,0,0,0,1,0,0,0.5,0,54,0
5145959,0,0,1,157500,3,0,1,0,3,43.21369863,0.846575342,0,0,0,0,0,1,0,0,0,27,0
5145964,0,0,2,130500,1,0,0,0,4,42.29041096,9.523287671,0,0,0,0,1,0,0,0.857142857,0,25,0
5145965,0,0,2,130500,1,0,0,0,4,42.29041096,9.523287671,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,22,0
5145968,0,1,0,112500,1,0,0,0,1,63.0630137,0,2,0,0.166666667,0,0,0.833333333,0.389249472,0,0,19,1
5145969,0,1,0,112500,1,0,0,0,1,63.0630137,0,0,0,0,0,1,0,0,0.210526316,0,56,0
5145977,1,0,0,112500,1,0,0,0,1,53.52876712,16.10958904,0,0,0,0,0,1,0,0,0,60,0
5145980,1,0,0,112500,1,0,0,0,1,53.52876712,16.10958904,0,0,0,0,0,1,0,0,0,19,0
5145990,0,1,0,112500,1,0,0,0,1,22.32054795,1.180821918,1,0,0.083333333,0,0.916666667,0,0.288675135,0.75,0,22,0
5145992,0,1,0,112500,1,0,0,0,1,22.32054795,1.180821918,0,0,0,0,1,0,0,0.666666667,0,24,0
5146003,1,1,0,225000,1,0,0,1,1,27.88219178,0.517808219,0,0,0,0,0,1,0,0,0,57,0
5146005,1,1,0,225000,1,0,0,1,1,27.88219178,0.517808219,0,0,0,0,1,0,0,0.25,0.25,54,0
5146006,1,1,0,225000,1,0,0,1,1,27.88219178,0.517808219,0,0,0,0,0,1,0,0,0,21,0
5146011,1,1,0,202500,1,0,0,0,2,34.89589041,14.94246575,8,0,0.666666667,0,0,0.333333333,0.492365964,0,0,20,1
5146015,0,0,0,180000,1,0,0,0,2,54.89863014,0,1,0,0.083333333,0,0.916666667,0,0.288675135,1,0,29,0
5146016,0,0,0,180000,1,0,0,0,2,54.89863014,0,10,1,0.833333333,0.083333333,0.083333333,0,0.426401433,1,0,20,0
5146020,0,1,0,112500,1,0,1,0,2,61.39178082,7.356164384,0,0,0,0,1,0,0,0.037037037,0,45,0
5146027,0,1,0,360000,3,0,1,0,2,30.38082192,10.69041096,0,0,0,0,0,1,0,0,0,48,1
5146039,0,1,0,360000,1,0,0,0,1,50.89589041,6.687671233,12,0,1,0,0,0,0,1,0,27,1
5146040,0,1,0,360000,1,0,0,0,1,50.89589041,6.687671233,12,0,1,0,0,0,0,1,0,33,1
5146042,0,1,0,360000,1,0,0,0,1,50.89589041,6.687671233,9,0,0.75,0,0,0.25,0.452267017,1,0,43,1
5146043,0,1,0,360000,1,0,0,0,1,50.89589041,6.687671233,9,0,0.75,0,0,0.25,0.452267017,1,0,41,1
5146044,0,1,0,360000,1,0,0,0,1,50.89589041,6.687671233,11,0,0.916666667,0,0,0.083333333,0.288675135,0.916666667,0,54,1
5146052,0,0,1,225000,3,0,1,0,3,39.08219178,16.52876712,0,0,0,0,0,1,0,0,0,21,0
5146053,0,0,1,225000,3,0,1,0,3,39.08219178,16.52876712,7,0,0.583333333,0,0,0.416666667,0.514928651,0.1,0,28,1
5146062,0,1,0,157500,1,0,0,0,1,53.29041096,0.761643836,0,0,0,0,1,0,0,0.363636364,0,40,0
5146067,1,1,0,180000,1,0,0,0,1,61.44109589,0,5,0,0.416666667,0,0,0.583333333,0.514928651,0.888888889,0,27,0
5146068,1,1,0,180000,1,0,0,0,1,61.44109589,0,12,0,1,0,0,0,0,0.666666667,0.166666667,24,1
5146069,1,1,0,180000,1,0,0,0,1,61.44109589,0,11,0,0.916666667,0,0,0.083333333,0.288675135,0.666666667,0,21,0
5146070,1,1,0,180000,1,0,0,0,1,61.44109589,0,11,0,0.916666667,0,0.083333333,0,0.288675135,1,0,19,0
5146112,0,1,0,157500,3,0,1,0,1,56.88493151,31.20273973,5,0,0.416666667,0,0.5,0.083333333,0.514928651,0.941176471,0,35,0
5146116,0,1,0,157500,3,0,1,0,1,56.88493151,31.20273973,0,0,0,0,0.833333333,0.166666667,0,0,0,38,0
5146127,0,0,1,157500,1,0,0,0,3,31.63287671,1.684931507,0,0,0,0,1,0,0,0,0,31,0
5146137,0,1,0,135000,1,1,1,0,2,27.8630137,6.016438356,0,0,0,0,0,1,0,0,0,29,0
5146138,0,1,0,135000,1,1,1,0,2,27.8630137,6.016438356,0,0,0,0,0,1,0,0,0,29,0
5146139,0,1,0,135000,1,1,1,0,2,27.8630137,6.016438356,0,0,0,0,0,1,0,0,0,29,0
5146140,0,1,0,135000,1,1,1,0,2,27.8630137,6.016438356,0,0,0,0,0,1,0,0,0,27,0
5146189,0,1,0,270000,1,0,0,0,2,46.70410959,0,0,0,0,0,1,0,0,0.1875,0,50,0
5146193,1,1,0,382500,3,0,0,0,2,29.07671233,1.931506849,5,0,0.416666667,0,0.583333333,0,0.514928651,0.5,0.375,26,0
5146203,1,1,1,202500,1,0,0,0,3,28.24657534,6.183561644,12,0,1,0,0,0,0,1,0,20,1
5146205,1,1,1,202500,1,0,0,0,3,28.24657534,6.183561644,0,0,0,0,0,1,0,0,0,24,0
5146246,0,1,0,238500,1,0,0,0,2,63.48219178,0,0,0,0,0,1,0,0,0.235294118,0,52,0
5146247,0,1,0,238500,1,0,0,0,2,63.48219178,0,0,0,0,0,1,0,0,0.175,0,58,0
5146249,0,1,0,238500,1,0,0,0,2,63.48219178,0,8,0,0.666666667,0,0,0.333333333,0.492365964,0.6875,0,34,1
5146250,0,1,0,238500,1,0,0,0,2,63.48219178,0,0,0,0,0,1,0,0,0.4375,0,34,0
5146252,0,1,0,238500,1,0,0,0,2,63.48219178,0,0,0,0,0,1,0,0,0.205882353,0,52,0
5146253,0,1,0,238500,1,0,0,0,2,63.48219178,0,0,0,0,0,1,0,0,0.269230769,0,44,0
5146257,1,1,0,211500,1,0,0,0,2,61.15068493,0,0,0,0,0,1,0,0,0.3125,0,50,0
5146260,1,1,1,135000,1,1,0,0,3,29.89041096,3.934246575,0,0,0,0,1,0,0,0.222222222,0,36,0
5146261,1,1,1,135000,1,1,0,0,3,29.89041096,3.934246575,12,0,1,0,0,0,0,1,0,38,1
5146263,1,1,1,135000,1,1,0,0,3,29.89041096,3.934246575,0,0,0,0,1,0,0,0.222222222,0,36,0
5146265,1,1,1,135000,1,1,0,0,3,29.89041096,3.934246575,0,0,0,0,1,0,0,0.25,0,42,0
5146266,1,1,1,135000,1,1,0,0,3,29.89041096,3.934246575,0,0,0,0,1,0,0,0.2,0,38,0
5146294,0,1,0,81000,1,0,0,0,1,60.33150685,0,0,0,0,0,1,0,0,0.384615385,0,44,0
5146301,0,1,0,270000,1,0,0,0,2,46.74246575,1.265753425,0,0,0,0,1,0,0,0.575,0.05,58,0
5146313,0,0,0,180000,3,1,0,0,2,27.39726027,2.934246575,0,0,0,0,1,0,0,0.25,0,26,0
5146319,0,1,0,135000,1,0,0,0,1,40.43835616,3.602739726,9,0,0.75,0,0.25,0,0.452267017,1,0,21,0
5146334,0,1,0,202500,1,0,0,0,2,44.30958904,1.846575342,0,0,0,0,0.75,0.25,0,0,0,23,0
5146337,0,1,0,202500,1,0,0,0,2,44.30958904,1.846575342,3,0,0.25,0,0.75,0,0.452267017,1,0,23,0
5146353,1,0,2,180000,3,0,1,0,4,32.84383562,4.101369863,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,23,0
5146379,1,1,0,157500,1,0,1,0,2,44.51232877,3.764383562,11,0,0.916666667,0,0,0.083333333,0.288675135,0,0,18,1
5146380,1,1,0,157500,1,0,1,0,2,44.51232877,3.764383562,12,0,1,0,0,0,0,1,0,19,2
5146385,0,0,1,225000,1,0,0,0,2,31.53150685,9.605479452,0,0,0,0,1,0,0,0.162790698,0,61,0
5146389,0,1,0,198000,1,0,0,0,1,56.20273973,0,12,0,1,0,0,0,0,0.777777778,0,27,1
5146396,0,1,0,112500,1,1,0,0,1,53.92328767,5.764383562,7,0,0.583333333,0,0.416666667,0,0.514928651,0,0,18,0
5146397,0,1,0,112500,1,1,0,0,1,53.92328767,5.764383562,11,0,0.916666667,0,0,0.083333333,0.288675135,0,0,18,1
5146399,0,1,0,112500,1,1,0,0,1,53.92328767,5.764383562,12,0,1,0,0,0,0,0.947368421,0,37,1
5146400,0,1,0,112500,1,1,0,0,1,53.92328767,5.764383562,0,0,0,0,1,0,0,0.875,0,26,0
5146402,0,1,0,112500,1,1,0,0,1,53.92328767,5.764383562,12,0,1,0,0,0,0,0.75,0,22,1
5146409,0,1,0,211500,1,1,1,0,1,27.59452055,3.016438356,0,0,0,0,1,0,0,0.857142857,0,32,0
5146424,0,1,0,112500,3,0,0,0,2,63.89589041,15.36164384,0,0,0,0,1,0,0,0.176470588,0.235294118,35,0
5146427,1,0,0,261000,2,0,0,0,2,24.37534247,1.846575342,3,0,0.25,0,0.583333333,0.166666667,0.452267017,0,0,37,0
5146429,1,0,0,261000,2,0,0,0,2,24.37534247,1.846575342,4,1,0.333333333,0.083333333,0.583333333,0,0.674199862,1,0,23,0
5146472,1,1,0,180000,3,0,0,0,2,38.72054795,10.43835616,0,0,0,0,1,0,0,0.103448276,0,47,0
5146498,0,0,0,225000,2,1,1,0,2,24.82191781,0.517808219,0,0,0,0,1,0,0,0.28,0,43,0
5146499,0,0,0,225000,2,1,1,0,2,24.82191781,0.517808219,0,0,0,0,0,1,0,0.04,0,43,0
5146500,0,0,0,225000,2,1,1,0,2,24.82191781,0.517808219,0,0,0,0,1,0,0,0.7,0,28,0
5146538,0,1,2,144000,1,1,1,0,4,43.49041096,8.104109589,0,0,0,0,1,0,0,0.142857143,0,25,0
5146539,0,1,2,144000,1,1,1,0,4,43.49041096,8.104109589,11,0,0.916666667,0,0,0.083333333,0.288675135,1,0,21,1
5146561,0,1,2,157500,1,0,0,0,4,41.18082192,3.934246575,9,0,0.75,0,0.25,0,0.452267017,1,0,20,0
5146589,0,1,0,67500,1,0,0,0,2,41.61369863,6.687671233,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,22,0
5148426,0,1,0,135000,1,1,1,0,2,46.27671233,9.128767123,0,0,0,0,1,0,0,0.238095238,0,39,0
5148428,0,1,0,135000,1,1,1,0,2,46.27671233,9.128767123,0,0,0,0,1,0,0,0,0,53,0
5148430,0,1,0,135000,1,1,1,0,2,46.27671233,9.128767123,0,0,0,0,1,0,0,0,0,45,0
5148431,0,1,0,135000,1,1,1,0,2,46.27671233,9.128767123,0,0,0,0,1,0,0,0.285714286,0.047619048,39,0
5148444,1,1,0,225000,1,0,0,0,2,30.75616438,6.126027397,0,0,0,0,0,1,0,0,0,36,0
5148445,1,1,0,225000,1,0,0,0,2,30.75616438,6.126027397,0,0,0,0,1,0,0,0.166666667,0,36,0
5148448,1,1,0,225000,1,0,0,0,2,30.75616438,6.126027397,0,0,0,0,1,0,0,0.166666667,0,36,0
5148449,1,1,0,225000,1,0,0,0,2,30.75616438,6.126027397,0,0,0,0,0,1,0,0,0,40,0
5148453,1,1,0,225000,1,0,0,0,2,30.75616438,6.126027397,4,3,0.333333333,0.25,0.416666667,0,0.83484711,1,0,22,0
5148456,1,1,0,180000,1,0,0,0,2,54.7369863,0,0,0,0,0,1,0,0,0.956521739,0,41,0
5148457,1,1,0,180000,1,0,0,0,2,54.7369863,0,8,4,0.666666667,0.333333333,0,0,0.492365964,0,0,18,2
5148463,0,0,0,135000,1,0,0,0,2,52.0109589,29.64657534,1,0,0.083333333,0,0.916666667,0,0.288675135,1,0,24,0
5148486,0,1,1,180000,3,0,0,0,3,53.7369863,7.884931507,0,0,0,0,1,0,0,0.47826087,0.086956522,41,0
5148490,0,1,1,180000,3,0,0,0,3,53.7369863,7.884931507,10,2,0.833333333,0.166666667,0,0,0.389249472,1,0,19,0
5148491,0,1,1,180000,3,0,0,0,3,53.7369863,7.884931507,2,1,0.166666667,0.083333333,0.75,0,0.651338947,0.9,0.1,28,0
5148492,1,1,0,180000,3,0,0,0,2,45.25479452,1.123287671,0,0,0,0,1,0,0,0.048780488,0,59,0
5148497,1,1,0,180000,3,0,0,0,2,45.25479452,1.123287671,7,0,0.583333333,0,0,0.416666667,0.514928651,0.4,0,28,1
5148504,0,1,0,225000,1,0,1,0,2,57.8,0,0,0,0,0,1,0,0,0.269230769,0,44,0
5148506,0,1,0,225000,1,0,1,0,2,57.8,0,0,0,0,0,1,0,0,0.466666667,0,33,0
5148510,1,1,0,306000,3,0,0,0,1,62.24383562,1.460273973,0,0,0,0,1,0,0,0,0,41,0
5148511,0,1,0,180000,1,0,0,0,2,59.8,0,10,0,0.833333333,0,0.166666667,0,0.389249472,0,0,19,0
5148519,1,1,2,270000,3,0,0,0,4,43.80273973,2.712328767,0,0,0,0,0,1,0,0,0,18,0
5148524,1,1,2,270000,3,0,0,0,4,43.80273973,2.712328767,0,0,0,0,1,0,0,0.581395349,0,61,0
5148525,0,1,0,180000,1,0,0,0,2,64.01369863,0,0,0,0,0,1,0,0,0.181818182,0,29,0
5148528,0,0,1,112500,1,0,0,0,3,39.2,1.794520548,0,0,0,0,1,0,0,0.216216216,0,55,0
5148529,0,1,0,81000,1,0,0,0,1,53.38082192,0.460273973,0,0,0,0,1,0,0,0.166666667,0.055555556,54,0
5148534,0,1,1,157500,1,0,1,0,3,28.69315068,4.715068493,0,0,0,0,1,0,0,0.25,0,38,0
5148540,0,1,0,76500,3,0,0,0,1,64.03287671,0,4,1,0.333333333,0.083333333,0.583333333,0,0.674199862,0.451612903,0,49,0
5148550,1,1,0,157500,1,0,0,0,2,49.92328767,15.21917808,0,0,0,0,1,0,0,0,0,32,0
5148553,0,1,0,247500,1,0,0,0,2,63.37534247,0,5,0,0.416666667,0,0.583333333,0,0.514928651,0.75,0,22,0
5148554,0,1,0,247500,1,0,0,0,2,63.37534247,0,0,0,0,0,1,0,0,0.75,0,26,0
5148555,0,1,0,247500,1,0,0,0,2,63.37534247,0,0,0,0,0,1,0,0,0.625,0,26,0
5148556,0,1,0,247500,1,0,0,0,2,63.37534247,0,0,0,0,0,1,0,0,0.260869565,0,41,0
5148558,0,1,0,247500,1,0,0,0,2,63.37534247,0,0,0,0,0,1,0,0,0.347826087,0,41,0
5148565,0,1,0,112500,1,0,0,0,2,52.76986301,14.05479452,0,0,0,0,1,0,0,0.393939394,0,51,0
5148566,0,1,0,112500,1,0,0,0,2,52.76986301,14.05479452,0,0,0,0,1,0,0,0.590909091,0,40,0
5148567,0,1,0,112500,1,0,0,0,2,52.76986301,14.05479452,0,0,0,0,1,0,0,0.363636364,0,51,0
5148568,0,1,0,112500,1,0,0,0,2,52.76986301,14.05479452,12,0,1,0,0,0,0,0,0,18,1
5148569,0,1,0,112500,1,0,0,0,2,52.76986301,14.05479452,0,0,0,0,1,0,0,0.866666667,0,33,0
5148573,0,1,0,81000,1,0,0,0,2,57.11780822,0,0,0,0,0,1,0,0,0.125,0,58,0
5148583,1,1,0,180000,1,0,0,0,2,30.74520548,3.797260274,1,0,0.083333333,0,0,0.916666667,0.288675135,0.4,0,43,0
5148585,1,1,0,180000,1,0,0,0,2,30.74520548,3.797260274,0,0,0,0,0,1,0,0,0,43,0
5148586,1,1,0,180000,1,0,0,0,2,30.74520548,3.797260274,0,0,0,0,1,0,0,0.56,0,43,0
5148590,1,1,0,180000,1,0,0,0,2,39.23561644,4.210958904,6,0,0.5,0,0.5,0,0.522232968,1,0,22,0
5148591,1,1,0,180000,1,0,0,0,2,39.23561644,4.210958904,0,0,0,0,1,0,0,1,0,28,0
5148592,1,1,0,180000,1,0,0,0,2,39.23561644,4.210958904,0,0,0,0,1,0,0,0.714285714,0,32,0
5148596,1,1,0,180000,1,0,0,0,2,39.23561644,4.210958904,9,0,0.75,0,0.25,0,0.452267017,1,0,19,0
5148597,1,1,0,180000,1,0,0,0,2,39.23561644,4.210958904,0,0,0,0,1,0,0,0.909090909,0,29,0
5148600,0,1,0,360000,3,0,1,1,2,50.11232877,0.542465753,12,0,1,0,0,0,0,0.705882353,0,35,1
5148609,1,1,0,135000,1,0,0,0,2,62.46575342,0,0,0,0,0,1,0,0,0.357142857,0,46,0
5148612,1,1,1,261000,3,0,0,0,3,32.67945205,3.630136986,7,0,0.583333333,0,0.416666667,0,0.514928651,0.666666667,0,21,0
5148614,1,1,1,261000,3,0,0,0,3,32.67945205,3.630136986,0,0,0,0,1,0,0,0.238095238,0,60,0
5148623,0,1,0,99000,1,0,0,0,1,62.54520548,0,2,1,0.166666667,0.083333333,0.75,0,0.651338947,1,0,20,0
5148624,0,1,0,99000,1,0,0,0,1,62.54520548,0,12,0,1,0,0,0,0,1,0,23,1
5148626,0,0,1,225000,3,0,0,0,2,35.77260274,2.879452055,1,0,0.083333333,0,0,0.916666667,0.288675135,0,0,19,0
5148630,0,0,1,225000,3,0,0,0,2,35.77260274,2.879452055,0,0,0,0,0,1,0,0.045454545,0,40,0
5148648,1,1,1,202500,1,0,0,0,3,42.04383562,6.797260274,0,0,0,0,0,1,0,0.043478261,0,41,0
5148650,1,1,1,202500,1,0,0,0,3,42.04383562,6.797260274,0,0,0,0,0,1,0,0,0,29,0
5148651,1,1,1,202500,1,0,0,0,3,42.04383562,6.797260274,0,0,0,0,1,0,0,0.272727273,0,29,0
5148652,1,1,1,202500,1,0,0,0,3,42.04383562,6.797260274,0,0,0,0,1,0,0,0.090909091,0,29,0
5148653,1,1,1,202500,1,0,0,0,3,42.04383562,6.797260274,12,0,1,0,0,0,0,0.666666667,0,21,1
5148656,0,0,0,67500,3,0,0,0,2,30.44657534,1.123287671,0,0,0,0,1,0,0,0.25,0,42,0
5148657,0,0,0,67500,3,0,0,0,2,30.44657534,1.123287671,0,0,0,0,1,0,0,0.222222222,0,45,0
5148659,0,1,1,180000,1,0,0,0,3,34.59452055,6.210958904,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,46,0
5148664,0,0,0,67500,1,0,0,0,1,54.38630137,29.64657534,0,0,0,0,0,1,0,0.166666667,0,24,0
5148665,0,0,0,67500,1,0,0,0,1,54.38630137,29.64657534,0,0,0,0,0,1,0,0.166666667,0,24,0
5148666,0,1,2,63000,1,0,0,0,4,28.55068493,3.295890411,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,19,0
5148667,0,1,2,63000,1,0,0,0,4,28.55068493,3.295890411,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,22,0
